Line 208718:	<s>खञ्ज्</s> ¦	 [<ab>cf.</ab> <ab>Gk.</ab> <lang n="greek">σκάζω</lang>; <ab>Germ.</ab> <etym>hinke</etym>.]	||	 ([<ab>cf.</ab> <ab>Gk.</ab> <lang>σκάζω</lang>; <ab>Germ.</ab> <lang>hinke</lang>.])	||
Line 209995:	<s>खन्</s> ¦	 [<ab>cf.</ab> <lang n="greek">χαίνω</lang>, <lang n="greek">χανῶ</lang>, <lang n="greek">χώννυμι</lang>; Old <ab>Germ.</ab> <etym>ginēm</etym>, <etym>ginōm</etym>; <ab>Mod.</ab> <ab>Germ.</ab> <etym>gähne</etym>; <ab>Angl.Sax.</ab> <etym>cina</etym>, <etym>cinan</etym>; <ab>Lat.</ab> <etym>cuniculus</etym>, <etym>canalis</etym>.]	||	 ([<ab>cf.</ab> <lang>χαίνω</lang>, <lang>χανῶ</lang>, <lang>χανῶ</lang>; Old <ab>Germ.</ab> <lang>ginēm</lang>, <lang>ginōm</lang>; <ab>Mod.</ab> <ab>Germ.</ab> <lang>ga0hne</lang>; <ab>Angl.Sax.</ab> <lang>cina</lang>, <lang>cinan</lang>; <ab>Lat.</ab> <lang>cuniculus</lang>, <lang>canalis</lang>.])	||
Line 210274:	¦	 a quadrangular mound of earth for receiving the sacrificial vessels (<ab>cf.</ab> <lang n="greek">ἐσχάρα</lang>), <ls>ŚBr. v, 1, 2, 15</ls><info lex="inh"/>	||	 a quadrangular mound of earth for receiving the sacrificial vessels (<ab>cf.</ab> <lang>ἐσχάρα</lang>), <ls>ṠBr. v, 1, 2, 15</ls>	||
Line 210919:	<s>खर्बूज</s> ¦	 <lex>n.</lex> (<ab>fr.</ab> the <ab>Pers.</ab> <lang script="Arabic" n="Persian">خربوزه</lang>, <s>क्कर्बूश</s>), the water-melon, <ls>Bhpr. v, 6, 43 f.</ls><info lex="n"/>	||	 (<ab>fr.</ab> the <ab>Pers.</ab> <lang script="Arabic" n="Persian">خربوزه</lang>, <s>क्कर्बूश</s>), the water-melon, <ls>Bhpr. v, 6, 43 f.</ls>	||
Line 211194:	<hom>2.</hom> <s>खलिन</s> ¦	 <lex>mn.</lex> (<ab>cf.</ab> <lang n="greek">χαλινός</lang>) the bit of a bridle, <ls>VarBṛS. xliv, 22</ls><info lex="m:n"/>	||	 (<ab>cf.</ab> <lang>χαλινός</lang>) the bit of a bridle, <ls>VarBṛS. xliv, 22</ls>	||
Line 211785:	<hom>2.</hom> <s>खान</s> ¦	 <lex>m.</lex> (= <lang script="Arabic" n="Turkish">خان</lang>) a Khan (or Mogul emperor), <ls>Rājat.</ls><info lex="m"/>	||	 (= <lang script="Arabic" n="Turkish">خان</lang>) a Khan (or Mogul emperor), <ls>Rājat.</ls>	||
Line 211992:		<div n="vp"/> ([<ab>cf.</ab> <ab>Gk.</ab> <lang n="greek">κῆδος</lang>?])<info whitneyroots="Kid,32"/><info verb="genuineroot" cp="6,7Ā,4Ā,4P"/>	||	 ([<ab>cf.</ab> <ab>Gk.</ab> <lang>κῆδος</lang>?])	||
Line 212610:	<s>खोल</s> ¦	 <lex>mfn.</lex> (<ab>cf.</ab> <lang n="greek">χωλός</lang>) limping, lame, <ls>L.</ls><info lex="m:f:n"/>	||	 (<ab>cf.</ab> <lang>χωλός</lang>) limping, lame, <ls>L.</ls>	||
Line 213757:	<s>गजनवी</s> ¦	 = <lang script="Arabic" n="Arabic">غزنوى</lang>.	||	 = <lang script="Arabic" n="Arabic">غزنوى</lang>.	||
Line 213772:	<hom>2.</hom> <s>गञ्ज</s> ¦	 <lex>mn.</lex> = <lang script="Arabic" n="Persian">گنج</lang> a treasury, jewel room, place where plate &c. is preserved, <ls>Rājat. iv f., vii</ls>; <ls>Kathās. xliii, 30</ls>; <ls>lxxv, 30</ls><info lex="m:n"/>	||	 = <lang script="Arabic" n="Persian">گنج</lang> a treasury, jewel room, place where plate &c. is preserved, <ls>Rājat. iv f., vii</ls>, <ls>Kathās. xliii, 30</ls>, <ls>lxxv, 30</ls>	||
Line 213802:	<s>गञ्ज—वर</s> ¦	 <lex>m.</lex> = <lang script="Arabic" n="Persian">گنجور</lang> a treasurer, <ls>Rājat. v, 176.</ls><info lex="m"/>	||	 = <lang script="Arabic" n="Persian">گنجور</lang> a treasurer, <ls>Rājat. v, 176.</ls>	||
Line 216513:	<s>गन्धर्व/</s> ¦	 ([<ab>cf.</ab> <ab>Gk.</ab> <lang n="greek">κένταυρος</lang> <ab>fr.</ab> <lang n="greek">κενθαρϝο-ς</lang>.])	||	 ([<ab>cf.</ab> <ab>Gk.</ab> <lang>κένταυρος</lang> fr. <lang>κενθαρϝο-ς</lang>.])	||
Line 216893:		<ab>Ved.</ab> and Class. <ab>cl.</ab> 1. <ab>P.</ab> (also <ab>Ā.</ab> <ls>MBh.</ls> &c.), with substitution of <s>गच्छ्</s> ([= <lang n="greek">βάσκ-ω</lang>]) for <s>गम्</s>, <s>ग/च्छति</s> 	||	 ([= <etym>βάσκ-ω</etym>])	||
Line 216931:	<s>गम्</s> ¦	 [<ab>cf.</ab> <lang n="greek">βαίνω</lang>; <ab>Goth.</ab> <etym>qvam</etym>; <ab>Eng.</ab> <etym>come</etym>; <ab>Lat.</ab> <etym>venio</etym> for <etym>gvemio</etym>.]	||	 ([<ab>cf.</ab> <lang>βαίνω</lang>; <ab>Goth.</ab> <lang>qvam</lang>; <ab>Eng.</ab> <lang>come</lang>; <ab>Lat.</ab> <lang>venio</lang> for <lang>gvemio</lang>.])	||
Line 218681:	<s>गर्भ</s> ¦	 [<ab>cf.</ab> <s>अमृत-</s>, <s>अर्ध-</s>, <s>कृष्ण-</s>, <s>मूढ-</s>, <s>विश्व-</s>, <s>हिरण्य-</s>; <ab>cf.</ab> also <lang n="greek">δελφός</lang>; <ab>Hib.</ab> <etym>cilfin</etym>, ‘the belly’; <ab>Angl.Sax.</ab> <etym>hrif</etym>; <ab>Germ.</ab> <etym>kalb</etym>: Engl. <etym>calf</etym>.]	||	 ([<ab>cf.</ab> <s>अमृत-</s>, <s>अर्ध-</s>, <s>कृष्ण-</s>, <s>मूढ-</s>, <s>विश्व-</s>, <s>हिरण्य-</s>; <ab>cf.</ab> also <lang>δελφός</lang>; <ab>Hib.</ab> <lang>cilfin</lang>, “the belly”; <ab>Angl.Sax.</ab> <lang>hrif</lang>; <ab>Germ.</ab> <lang>kalb</lang>: Engl. <lang>calf</lang>.])	||
Line 220379:	<s>गा</s> ¦	 [<ab>cf.</ab> <lang n="greek">βίβημι</lang>, <lang n="greek">ἔβην</lang>; Old <ab>Germ.</ab> <etym>gām</etym>, <etym>gās</etym>, &c.; <ab>Goth.</ab> <etym>ga-tvo</etym>; <ab>Eng.</ab> <etym>go</etym>.]	||	 ([<ab>cf.</ab> <lang>βίβημι</lang>, <lang>ἔβην</lang>; Old <ab>Germ.</ab> <lang>gām</lang>, <lang>gās</lang>, &c.; <ab>Goth.</ab> <lang>ga-tvo</lang>; <ab>Eng.</ab> <lang>go</lang>.])	||
Line 222182:	<s>गिर्</s> ¦	 [<ab>cf.</ab> <ab>Hib.</ab> <etym>gair</etym>, ‘an outcry, shout’; <ab>Gk.</ab> <lang n="greek">γῆρυς</lang>.]	||	 ([<ab>cf.</ab> <ab>Hib.</ab> <lang>gair</lang>, “an outcry, shout”; <ab>Gk.</ab> <lang>γῆρυς</lang>.])	||
Line 224779:	<s>गुध्</s> ¦	 [<ab>cf.</ab> <ab>Gk.</ab> <lang n="greek">κεύθω</lang>; Old <ab>Germ.</ab> <etym>hūt</etym>; <ab>Germ.</ab> <etym>haut</etym>; <ab>Angl.Sax.</ab> <etym>hyde</etym>, <etym>hyd</etym>; <ab>Lat.</ab> <etym>cutis</etym> ?]	||	 ([<ab>cf.</ab> <ab>Gk.</ab> <lang>κεύθω</lang>; Old <ab>Germ.</ab> <lang>hūt</lang>; <ab>Germ.</ab> <lang>haut</lang>; <ab>Angl.Sax.</ab> <lang>hyde</lang>, <lang>hyd</lang>; <ab>Lat.</ab> <lang>cutis</lang> ?])	||
Line 225195:	<s>गुरु</s> ¦	 [<ab>cf.</ab> <lang n="greek">βαρύς</lang>; <ab>Lat.</ab> <etym>gravis</etym>; <ab>Goth.</ab> <etym>kauriths</etym>; <ab>Lith.</ab> <etym>giéras</etym>.]	||	 ([<ab>cf.</ab> <lang>βαρύς</lang>; <ab>Lat.</ab> <lang>gravis</lang>; <ab>Goth.</ab> <lang>kauriths</lang>; <ab>Lith.</ab> <lang>giéras</lang>.])	||
Line 227784:	<s>गॄ</s> ¦	 [<ab>cf.</ab> <lang n="greek">γηρύω</lang>, <lang n="greek">γλῶσσα</lang>; <ab>Hib.</ab> <etym>goirim</etym>; Old <ab>Germ.</ab> <etym>quar</etym>, <etym>quir</etym>, &c.; Old <ab>Pruss.</ab> <etym>gerbu</etym>, ‘to speak’; <ab>Angl.Sax.</ab> <etym>gale</etym>; <ab>Germ.</ab> <etym>Nachtigal</etym>; <ab>Lat.</ab> <etym>gallus</etym> ?]	||	 ([<ab>cf.</ab> <lang>γηρύω</lang>, <lang>γλῶσσα</lang>; <ab>Hib.</ab> <lang>goirim</lang>; Old <ab>Germ.</ab> <lang>quar</lang>, <lang>quir</lang>, &c.; Old <ab>Pruss.</ab> <lang>gerbu</lang>, “to speak”; <ab>Angl.Sax.</ab> <lang>gale</lang>; <ab>Germ.</ab> <lang>Nachtigal</lang>; <ab>Lat.</ab> <lang>gallus</lang> ?])	||
Line 228044:	<s>गैर-कंवूल</s> ¦	 or <s>°रि-क्°</s> (<ab>fr.</ab> <lang script="Arabic" n="Arabic">غير</lang> and <lang script="Arabic" n="Arabic">قَبول</lang>), the 9th <s1 slp1="yoga">Yoga</s1> (in <ab>astron.</ab>)<info or="66883,gErakaMvUla;66883.05,gErikaMvUla"/>	||	 or <s>°रि-क्°</s> (<ab>fr.</ab> <lang script="Arabic" n="Arabic">غير</lang> and <lang script="Arabic" n="Arabic">قَبول</lang>), the 9th <as0>Yoga</as0> (in <ab>astron.</ab>)	||
Line 228047:	<s>गैर-कंवूल</s> ¦	 or <s>°रि-क्°</s> (<ab>fr.</ab> <lang script="Arabic" n="Arabic">غير</lang> and <lang script="Arabic" n="Arabic">قَبول</lang>), the 9th <s1 slp1="yoga">Yoga</s1> (in <ab>astron.</ab>)<info or="66883,gErakaMvUla;66883.05,gErikaMvUla"/>	||	 or <s>°रि-क्°</s> (<ab>fr.</ab> <lang script="Arabic" n="Arabic">غير</lang> and <lang script="Arabic" n="Arabic">قَبول</lang>), the 9th <as0>Yoga</as0> (in <ab>astron.</ab>)	||
Line 228160:	<s>गो</s> ¦	 [<ab>cf.</ab> <lang n="greek">βοῦς</lang>; <ab>Lat.</ab> <etym>bos</etym>; Old <ab>Germ.</ab> <etym>chuo</etym>; <ab>Mod.</ab> <ab>Germ.</ab> <etym>Kuh</etym>; <ab>Eng.</ab> <etym>cow</etym>; <ab>Lett.</ab> <etym>gohw</etym>; <ab>cf.</ab> also <lang n="greek">γαῖα</lang>, <lang n="greek">γῆ</lang>; <ab>Goth.</ab> <etym>gavi</etym> and <ab>Mod.</ab> <ab>Germ.</ab> <etym>Gau</etym>.]	||	 ([<ab>cf.</ab> <lang>βοῦς</lang>; <ab>Lat.</ab> <lang>bos</lang>; Old <ab>Germ.</ab> <lang>chuo</lang>; <ab>Mod.</ab> <ab>Germ.</ab> <lang>Kuh</lang>; <ab>Eng.</ab> <lang>cow</lang>; <ab>Lett.</ab> <lang>gohw</lang>; <ab>cf.</ab> also <lang>γαῖα</lang>, <lang>γῆ</lang>; <ab>Goth.</ab> <lang>gavi</lang> and <ab>Mod.</ab> <ab>Germ.</ab> <lang>Gau</lang>.])	||
Line 231904:	<s>गोलाम-मामुद</s> ¦	 <lang script="Arabic" n="Arabic">غلام</lang> <lang script="Arabic" n="Arabic">محمود</lang>.	||	 <lang script="Arabic" n="Arabic">غلام</lang> <lang script="Arabic" n="Arabic">محمود</lang>.	||
Line 233080:	<s>ग्ना/</s> ¦	 <lex>f.</lex> (nom sg.? <s>ग्ना/स्</s>, <ls>RV. iv, 9, 4</ls>) ‘wife’ (=<lang n="greek">γυνή</lang>, √ <s>जन्</s>), a divine female, kind of goddess, <ls>RV.</ls>; <ls>ŚāṅkhŚr. viii</ls><info lex="f"/>	||	 (nom sg.? <s>ग्नास्</s>, <ls>RV. iv, 9, 4</ls>) “wife” (=<lang>γυνή</lang>, √<s>जन्</s>), a divine female, kind of goddess, <ls>RV.</ls>, <ls>ṠāṅkhṠr. viii</ls>	||
Line 233116:	<s>ग्रथ्</s> ¦	 [<ab>cf.</ab> <lang n="greek">κλώθω</lang>; <ab>Lat.</ab> <etym>glut-en</etym> ?]	||	 ([<ab>cf.</ab> <lang>κλώθω</lang>; <ab>Lat.</ab> <lang>glut-en</lang> ?])	||
Line 233128:	<s>ग्रन्थ्</s> ¦	 [<ab>cf.</ab> <lang n="greek">κλώθω</lang>; <ab>Lat.</ab> <etym>glut-en</etym> ?]	||	 ([<ab>cf.</ab> <lang>κλώθω</lang>; <ab>Lat.</ab> <lang>glut-en</lang> ?])	||
Line 233472:	<s>ग्रस्</s> ¦	 [<ab>cf.</ab> <lang n="greek">γράω</lang>; <ab>Lat.</ab> <etym>grā-men</etym>; <ab>Germ.</ab> <etym>gras</etym>; <ab>Eng.</ab> <etym>grass</etym>.]	||	 ([<ab>cf.</ab> <lang>γράω</lang>; <ab>Lat.</ab> <lang>grā-men</lang>; <ab>Germ.</ab> <lang>gras</lang>; <ab>Eng.</ab> <lang>grass</lang>.])	||
Line 235778:	<hom>2.</hom> <s>घ</s> ¦	 <lex>ind.</lex> (used to lay stress on a word) at least, surely, verily, indeed, especially (= <ab>Gk.</ab> <lang n="greek">γε</lang>), <ls>RV.</ls>; <ls>AV. v, 13, 10 & 11; vi, 1, 3.</ls> In the <s1 slp1="saMhitA">Saṃhitā</s1> the final vowel is generally lengthened (<s>घा</s> <ab>cf.</ab> <ls>Pāṇ. 6-3, 133</ls>)<info lex="ind"/>	||	 (used to lay stress on a word) at least, surely, verily, indeed, especially (= <ab>Gk.</ab> <lang>γε</lang>), <ls>RV.</ls>, <ls>AV. v, 13, 10 & 11; vi, 1, 3.</ls> In the <as0>Saṃhitā</as0> the final vowel is generally lengthened (<s>घा</s> <ab>cf.</ab>, <ls>Pāṇ. vi, 3, 133</ls>)	||
Line 236498:	<s>घन/</s> ¦	 <lex>m.</lex> (= <lang n="greek">φόνος</lang>) slaying, <ls>RV. vi, 26, 8</ls><info lex="m"/>	||	 (= <lang>φόνος</lang>) slaying, <ls>RV. vi, 26, 8</ls>	||
Line 237132:	<s>घर्म</s> ¦	 [<ab>cf.</ab> <lang n="greek">θερμός</lang>, <lang n="greek">θέρμη</lang>; <ab>Lat.</ab> <etym>formus</etym>; <ab>Zd.</ab> <etym>garĕma</etym>; <ab>Goth.</ab> <etym>varmya</etym>; <ab>Germ.</ab> <etym>warm</etym>.]	||	 ([<ab>cf.</ab> <lang>θερμός</lang>, <lang>θέρμη</lang>; <ab>Lat.</ab> <lang>formus</lang>; <ab>Zd.</ab> <lang>garĕma</lang>; <ab>Goth.</ab> <lang>varmya</lang>; <ab>Germ.</ab> <lang>warm</lang>.])	||
Line 239151:	<hom>2.</hom> <s>च</s> ¦	 <lex>ind.</lex> and, both, also, moreover, as well as (= <lang n="greek">τε</lang>, <ab>Lat.</ab> <etym>que</etym>, placed like these particles as an enclitic after the word which it connects with what precedes;	||	 and, both, also, moreover, as well as (= <lang>τε</lang>, <ab>Lat.</ab> <lang>que</lang>, placed like these particles as an enclitic after the word which it connects with what precedes;	||
Line 239188:	<s>च</s> ¦	 [<ab>cf.</ab> <lang n="greek">τε</lang>, <ab>Lat.</ab> <etym>que</etym>, <etym>pe</etym> (in <etym>nempe</etym> &c.); <ab>Goth.</ab> <etym>uh</etym>; <ab>Zd.</ab> <etym>ca</etym>; Old <ab>Pers.</ab> <etym>cā</etym>.]	||	 ([<ab>cf.</ab> <lang>τε</lang>, <ab>Lat.</ab> <lang>que</lang>, <lang>pe</lang> (in <lang>nempe</lang> &c.); <ab>Goth.</ab> <lang>uh</lang>; <ab>Zd.</ab> <lang>ca</lang>; Old <ab>Pers.</ab> <lang>cā</lang>.])	||
Line 239446:	<s>चक्र</s> ¦	 [<ab>cf.</ab> <s>अ-</s>, <s>अष्टा/-</s>, <s>उच्चा-</s>, <s>ए/क-</s>, <s>काल-</s>, <s>कू-</s>, <s>दण्ड-</s>, <s>दिक्-</s>, <s>धर्म-</s>, <s>महा-</s>, <s>मातृ-</s>, <s>रो/ध-</s>, <s>विष्णु-</s>, <s>स-</s>, <s>सप्त/-</s>, <s>हिरण्य-</s>; <s>त्रि-</s> and <s>सुचक्र/</s>; <ab>cf.</ab> also, <lang n="greek">κύκλος</lang>, <ab>Lat.</ab> <etym>circus</etym>; <ab>Angl.Sax.</ab> <etym>hveohl</etym>, Engl. <etym>wheel</etym>.]	||	 ([<ab>cf.</ab> <s>अ-</s>, <s>अष्टा-</s>, <s>उच्चा-</s>, <s>एक-</s>, <s>काल-</s>, <s>कू-</s>, <s>दण्ड-</s>, <s>दिक्-</s>, <s>धर्म-</s>, <s>महा-</s>, <s>मातृ-</s>, <s>रोध-</s>, <s>विष्णु-</s>, <s>स-</s>, <s>सप्त-</s>, <s>हिरण्य-</s>; <s>त्रि-</s> and <s>सुचक्र</s>; <ab>cf.</ab> also, <lang>κύκλος</lang>, <ab>Lat.</ab> <lang>circus</lang>; <ab>Angl.Sax.</ab> <lang>hveohl</lang>, Engl. <lang>wheel</lang>.])	||
Line 241890:	<s>चतुर्</s> ¦	 [<ab>cf.</ab> <lang n="greek">τέσσαρες</lang>, <lang n="greek">τέτταρες</lang>, <ab>Aeol.</ab> <lang n="greek">πίσυρες</lang>; <ab>Goth.</ab> <etym>fidvor</etym>; <ab>Lat.</ab> <etym>quatuor</etym>; <ab>Cambro-Brit.</ab> <etym>pedwar</etym>, <etym>pedair</etym>; <ab>Hib.</ab> <etym>ceatkair</etym>; <ab>Lith.</ab> <etym>keturi</etym>; <ab>Slav.</ab> <etym>cetyrje</etym>.]	||	 [<ab>cf.</ab> <lang>τέσσαρες</lang>, <lang>τέτταρες</lang>, <ab>Aeol.</ab> <lang>πίσυρες</lang>; <ab>Goth.</ab> <lang>fidvor</lang>; <ab>Lat.</ab> <lang>quatuor</lang>; <ab>Cambro-Brit.</ab> <lang>pedwar</lang>, <lang>pedair</lang>; <ab>Hib.</ab> <lang>ceatkair</lang>; <ab>Lith.</ab> <lang>keturi</lang>; <ab>Slav.</ab> <lang>cetyrje</lang>.]	||
Line 242313:	<s>चतुर्धा</s> ¦	 [<ab>cf.</ab> <lang n="greek">τέτραχα</lang>; <ab>Hib.</ab> <etym>ceathardha</etym>]	||	 ([<ab>cf.</ab> <lang>τέτραχα</lang>; <ab>Hib.</ab> <lang>ceathardha</lang>])	||
Line 242838:	<s>चतुर्थ</s> ¦	 [<ab>cf.</ab> <lang n="greek">τέταρτος</lang>; <ab>Lat.</ab> <etym>quartus</etym> <ab>Lith.</ab> <etym>ketwirtas</etym>; <ab>Slav.</ab> <etym>cetvertyi</etym>; <ab>Germ.</ab> <etym>vierter</etym>.]	||	 ([<ab>cf.</ab> <lang>τέταρτος</lang>; <ab>Lat.</ab> <lang>quartus</lang> <ab>Lith.</ab> <lang>ketwirtas</lang>; <ab>Slav.</ab> <lang>cetvertyi</lang>; <ab>Germ.</ab> <lang>vierter</lang>.])	||
Line 242892:	¦	 returning every 4th day (a fever), quartan, <lang n="greek">τετραϊκός</lang> <ls>Pāṇ. 5-2, 81</ls>; <ls>Hariv. 10555</ls>; <ls>Car.</ls>; <ls>Suśr.</ls><info lex="inh"/>	||	 returning every 4th day (a fever), quartan, <lang>τετραϊκός</lang>, <ls>Pāṇ. v, 2, 81</ls>, <ls>Hariv. 10555</ls>, <ls>Car.</ls>, <ls>Suṡr.</ls>	||
Line 243336:	<s>चत्वारिंशत्</s> ¦	 [<ab>cf.</ab> <lang n="greek">τεσσαράκοντα</lang>; <ab>Lat.</ab> <etym>quadraginta</etym>.]	||	 ([<ab>cf.</ab> <lang>τεσσαράκοντα</lang>; <ab>Lat.</ab> <lang>quadraginta</lang>.])	||
Line 243903:	<s>चन्द्र/—गुप्त</s> ¦	 <lex>m.</lex> ‘moon-protected’, <ab>N.</ab> of a renowned king (<lang n="greek">Σανδρο-κυπτος</lang> or <lang n="greek">Σανδρο-κοττος</lang> reigning at <s1 slp1="pAwali-putra">Pāṭali-putra</s1> about 315 <ab>B.C.</ab> as the founder of a new dynasty; installed by the <ns>Brāhman</ns> <s1 slp1="cARakya">Cāṇakya</s1> after causing the death of <s1 slp1="nanda">Nanda</s1>), <ls>Inscr.</ls>; <ls>Pāṇ. 1-1, 68</ls>, <ab>Vārtt.</ab> 7, <ls>Pat.</ls>; <ls>BhP. xii, 1, 12</ls>; <ls>Kathās.</ls>; <ls>Mudr.</ls><info lex="m"/>	||	 “moon-protected”, <ab>N.</ab> of a renowned king (<lang>Σανδρο-κυπτος</lang> or <lang>Σανδρο-κοττος</lang> reigning at <as0>Pāṭali-putra</as0> about 315 <ab>B.C.</ab> as the founder of a new dynasty; installed by the <as0ns>Brāhman</as0ns> <as0>Cāṇakya</as0> after causing the death of <as0>Nanda</as0>), <ls>Inscr.</ls>, <ls>Pāṇ. i, 1, 68</ls> <ab>Vārtt. 7</ab>, <ls>Pat.</ls>, <ls>BhP. xii, 1, 12</ls>, <ls>Kathās.</ls>, <ls>Mudr.</ls>	||
Line 245500:	<s>चय्</s> ¦	 [<ab>cf.</ab> <lang n="greek">κίω</lang>, <lang n="greek">κι</lang>; <ab>Lat.</ab> <etym>cieo</etym>; <ab>Lith.</ab> <etym>koja</etym>, ‘foot.’]	||	 ([<ab>cf.</ab> <lang>κίω</lang>, <lang>κι</lang>; <ab>Lat.</ab> <lang>cieo</lang>; <ab>Lith.</ab> <lang>koja</lang>, “foot.”])	||
Line 245545:		<div n="vp"/> ([<ab>cf.</ab> <lang n="greek">πέλομαι</lang>, <lang n="greek">ἀμφί-πολο-ς</lang>, <lang n="greek">ἀνα-τολή</lang> &c.])<info westergaard="cara,33.71,10.xxxx"/><info whitneyroots="car,45"/><info verb="genuineroot" cp="1Ā,1P"/>	||	 ([<ab>cf.</ab> <lang>πέλομαι</lang>, <lang>ἀμφί-πολο-ς</lang>, <lang>ἀνα-τολή</lang> &c.])	||
Line 246705:	<s>चर्मन्</s> ¦	 [<ab>cf.</ab> <s>गल-</s>, <s>दुश्-</s>; <lang n="greek">πέλμα</lang>; <ab>Lat.</ab> <etym>corium</etym>; <ab>Hib.</ab> <etym>croicionn</etym>.]	||	 ([<ab>cf.</ab> <s>गल-</s>, <s>दुश्-</s>; <lang>πέλμα</lang>; <ab>Lat.</ab> <lang>corium</lang>; <ab>Hib.</ab> <lang>croicionn</lang>.])	||
Line 246854:	<s>चल्</s> ¦	 [<ab>cf.</ab> <lang n="greek">κέλλω</lang>, <lang n="greek">ὀκέλλω</lang>, <lang n="greek">κέλης</lang>; <ab>Lat.</ab> <etym>celer</etym>, <etym>pro-cello</etym>, <etym>ex-</etym>.]	||	 ([<ab>cf.</ab> <lang>κέλλω</lang>, <lang>ὀκέλλω</lang>, <lang>κέλης</lang>; <ab>Lat.</ab> <lang>celer</lang>, <lang>pro-cello</lang>, <lang>ex-</lang>.])	||
Line 248234:		<div n="vp"/> ([<ab>cf.</ab> <s>चे/रु</s>, <lang n="greek">τίω</lang>, <lang n="greek">τιμή</lang>.])<info whitneyroots="cAy,46"/><info verb="root" cp="1Ā"/>	||	 ([<ab>cf.</ab> <s>चेरु</s>, <lang>τίω</lang>, <lang>τιμή</lang>.])	||
Line 249319:		<div n="vp"/> ([<ab>cf.</ab> <s>अ/पचिति</s>, <s>काति</s>; <lang n="greek">τίνομαι</lang> <lang n="greek">τινά</lang>, <lang n="greek">τίω</lang>, <lang n="greek">τίσις</lang>, <lang n="greek">ποινή</lang>.])<info verb="root" cp="1"/>	||	 ([<ab>cf.</ab> <s>अपचिति</s>, <s>काति</s>; <lang>τίνομαι</lang> <lang>τινά</lang>, <lang>τίω</lang>, <lang>τίσις</lang>, <lang>ποινή</lang>.])	||
Line 253328:	<s>चुद्</s> ¦	 [<ab>cf.</ab> <lang n="greek">σπεύδω</lang>, <lang n="greek">σπουδάζω</lang>; <ab>Lat.</ab> <etym>cudo</etym>.]	||	 ([<ab>cf.</ab> <lang>σπεύδω</lang>, <lang>σπουδάζω</lang>; <ab>Lat.</ab> <lang>cudo</lang>.])	||
Line 255692:	¦	 (in <ab>astrol.</ab>) standing in the <lang n="greek">ἀποκλίματα</lang> <ls>Laghuj. x, 5</ls><info lex="inh"/>	||	 (in <ab>astrol.</ab>) standing in the <lang>ἀποκλίματα</lang>, <ls>Laghuj. x, 5</ls>	||
Line 257070:	<s>छा/ग</s> ¦	 <lex>m.</lex> = <s>छग</s> (‘limping’ ?, of <lang n="greek">σκάζω</lang> &c.) a he-goat, <ls>RV. i, 162, 3</ls> : <ls>VS. xix, xxi</ls>; <ls>ŚBr. v</ls>; <ls>KātyŚr.</ls>; <ls>Mn.</ls> &c.<info lex="m"/>	||	 = <s>छग</s> (“limping” ?, of <lang>σκάζω</lang> &c.) a he-goat, <ls>RV. i, 162, 3</ls> :, <ls>VS. xix, xxi</ls>, <ls>ṠBr. v</ls>, <ls>KātyṠr.</ls>, <ls>Mn.</ls> &c.	||
Line 257340:	<s>छाया/</s> <hom>a</hom> ¦	 <lex>f.</lex> <lang n="greek">σκιά</lang>, shade, shadow, a shady place (‘a covered place, house’ <ls>Naigh. iii, 4</ls>), <ls>RV. i, 73, 8; ii, 33, 6; vi, 16, 38</ls>; <ls>AV.</ls>; <ls>VS. v, xv</ls>; <ls>AitBr. vii, 12</ls>; <ls>ŚBr.</ls> &c.<info lex="f"/>	||	 <lang>σκιά</lang>, shade, shadow, a shady place (“a covered place, house”, <ls>Naigh. iii, 4</ls>), <ls>RV. i, 73, 8; ii, 33, 6; vi, 16, 38</ls>, <ls>AV.</ls>, <ls>VS. v, xv</ls>, <ls>AitBr. vii, 12</ls>, <ls>ṠBr.</ls> &c.	||
Line 257579:	<s>छिद्</s> ¦	 [<ab>cf.</ab> <lang n="greek">σχίζω</lang>, <lang n="greek">σχίδη</lang> &c.; <ab>Lat.</ab> <etym>scindo</etym>; <ab>Goth.</ab> <etym>skeida</etym>.]	||	 ([<ab>cf.</ab> <lang>σχίζω</lang>, <lang>σχίδη</lang> &c.; <ab>Lat.</ab> <lang>scindo</lang>; <ab>Goth.</ab> <lang>skeida</lang>.])	||
Line 259889:	<s>जठर</s> ¦	 [<ab>cf.</ab> <lang n="greek">γαστήρ</lang>; <ab>Goth.</ab> <etym>kilthei</etym> or <etym>qvithrs</etym>].	||	 ([<ab>cf.</ab> <lang>γαστήρ</lang>; <ab>Goth.</ab> <lang>kilthei</lang> or <lang>qvithrs</lang>]).	||
Line 260243:	<s>जन्</s> ¦	 [<ab>cf.</ab> <lang n="greek">γίγνομαι</lang> <ab>Lat.</ab> <etym>gigno</etym>, <etym> (g) nascor</etym>; <ab>Hib.</ab> <etym>genim</etym>, ‘I beget, generate.’]	||	 ([<ab>cf.</ab> <lang>γίγνομαι</lang> <ab>Lat.</ab> <lang>gigno</lang>, <lang> (g) nascor</lang>; <ab>Hib.</ab> <lang>genim</lang>, “I beget, generate.”])	||
